agent_id;dh_id;agent_name;msisdn;status;created_at;updated_at;hub_manager_id
BD10732336_01;93d4b9e3-1450-4ea8-af68-443357dffbb0;AM Communication Gopibag_Agent01;1324756972;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10732336_02;93d4b9e3-1450-4ea8-af68-443357dffbb0;AM Communication Gopibag_Agent02;1324756982;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10701257_01;e5143fee-32f3-4c31-bbdc-3678e0f72605;MUBARAK TRADERS LIMITED- (BOARD BAZAR)_Agent01;1324758697;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10701257_02;e5143fee-32f3-4c31-bbdc-3678e0f72605;MUBARAK TRADERS LIMITED- (BOARD BAZAR)_Agent02;1324758707;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10694788_01;e2da7e8d-de4c-43a2-818a-83ad4a1e1a90;SMART CONNECTION_Agent01;1324758878;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10694788_02;e2da7e8d-de4c-43a2-818a-83ad4a1e1a90;SMART CONNECTION_Agent02;1324758888;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10726304_01;33044646-9335-4274-9b99-1837998f0eac;J H Traders Shailkupa_Agent01;1324758968;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10726304_02;33044646-9335-4274-9b99-1837998f0eac;J H Traders Shailkupa_Agent02;1324758978;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10704352_01;e0f19b11-cbc1-4169-ae50-5c0fe27b659d;IGNITE DISTRIBUTION_Agent01;1324759030;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10704352_02;e0f19b11-cbc1-4169-ae50-5c0fe27b659d;IGNITE DISTRIBUTION_Agent02;1324759040;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10696133_01;b9899a9d-c5f3-4c5b-9744-6a37119234ae;POP DISTRIBUTION LTD (LALBAG)_Agent01;1324759105;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10696133_02;b9899a9d-c5f3-4c5b-9744-6a37119234ae;POP DISTRIBUTION LTD (LALBAG)_Agent02;1324759115;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10723067_01;1a446cbe-b48c-4938-b55e-518ed90db486;POP Distribution Limited (Faridganj)_Agent01;1324759948;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10723067_02;1a446cbe-b48c-4938-b55e-518ed90db486;POP Distribution Limited (Faridganj)_Agent02;1324759958;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10707058_01;51a0166b-52bd-495c-8171-1a283a92b44a;M/S SAHA AND BROTHERS-2_Agent01;1324768650;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10707058_02;51a0166b-52bd-495c-8171-1a283a92b44a;M/S SAHA AND BROTHERS-2_Agent02;1324768660;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10717105_01;44f503c9-13f4-4e99-97f8-bef877d0f443;M/S SHEJUTI TRADERS (SARISHABARI)_Agent01;1324769987;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10717105_02;44f503c9-13f4-4e99-97f8-bef877d0f443;M/S SHEJUTI TRADERS (SARISHABARI)_Agent02;1324769997;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10717106_01;4802f9a0-d722-4519-92b0-54e7a7e45cdb;M/S Shezan Mobile Point Nalitabari_Agent01;1324769998;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10717106_02;4802f9a0-d722-4519-92b0-54e7a7e45cdb;M/S Shezan Mobile Point Nalitabari_Agent02;1324770008;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10701817_01;3ff49e39-5afc-4019-a06a-66804d893f1f;M/S T MARKS RADIANT_Agent01;1324770340;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10701817_02;3ff49e39-5afc-4019-a06a-66804d893f1f;M/S T MARKS RADIANT_Agent02;1324770350;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10732369_01;e43d8a49-dfbf-4ed7-82af-46dfba47bd42;Vector Enterprise Kotwali_Agent01;1324771023;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10732369_02;e43d8a49-dfbf-4ed7-82af-46dfba47bd42;Vector Enterprise Kotwali_Agent02;1324771033;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10721407_01;6e37ac64-137f-43e6-bdc4-d70b215a541f;Ababil Zone_Agent01;1324771043;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10721407_02;6e37ac64-137f-43e6-bdc4-d70b215a541f;Ababil Zone_Agent02;1324771053;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10715679_01;bd753ed4-ee29-453e-bce9-66b9edab601e;MORIAM ENTERPRISE SHYAMNAGAR_Agent01;1324771710;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10715679_02;bd753ed4-ee29-453e-bce9-66b9edab601e;MORIAM ENTERPRISE SHYAMNAGAR_Agent02;1324771720;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10716761_01;956e249a-b3ae-4042-8fb1-ae164f43ca0a;M/S Nasim Enterprise Kalaroa_Agent01;1324771730;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10726646_01;f813abd3-d93f-4967-b3cf-54cd715705e3;M/S ALAM TRADERS_Agent01;1324771740;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10716761_02;956e249a-b3ae-4042-8fb1-ae164f43ca0a;M/S Nasim Enterprise Kalaroa_Agent02;1324771741;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10726646_02;f813abd3-d93f-4967-b3cf-54cd715705e3;M/S ALAM TRADERS_Agent02;1324771750;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10732334_01;03c17e08-b2d9-4f9d-82dd-7f225355536b;Pop Distribution Limited (Morelgonj)_Agent01;1324774656;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10732334_02;03c17e08-b2d9-4f9d-82dd-7f225355536b;Pop Distribution Limited (Morelgonj)_Agent02;1324774666;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10721068_01;e595d436-3029-4f97-8a96-89fa1e413b5f;POP DISTRIBUTION LIMITED (GOPALGANJ)_Agent01;1324774955;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10721068_02;e595d436-3029-4f97-8a96-89fa1e413b5f;POP DISTRIBUTION LIMITED (GOPALGANJ)_Agent02;1324774965;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10732347_01;2b766e84-af49-49c7-ae74-c61f7fc03815;M/s Hosneara Traders_Agent01;1328225697;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10732347_02;2b766e84-af49-49c7-ae74-c61f7fc03815;M/s Hosneara Traders_Agent02;1328225707;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10732861_01;e5a415e7-abfc-4442-84b9-ee451e88c62b;POP DISTRIBUTION LIMITED (KHILGAON)_Agent01;1330001898;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10732861_02;e5a415e7-abfc-4442-84b9-ee451e88c62b;POP DISTRIBUTION LIMITED (KHILGAON)_Agent02;1330001908;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10728386_01;87e1bcf9-49e4-42de-b0fb-03ef027194dd;M/S Kamal Enterprise_Agent01;1346800098;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10728386_02;87e1bcf9-49e4-42de-b0fb-03ef027194dd;M/S Kamal Enterprise_Agent02;1346800108;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10732362_01;1bf980c6-8c33-45ef-bd0a-3617cd892a83;POP DISTRIBUTION LIMITED (SONAIMURI)_Agent01;1348960676;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10732362_02;1bf980c6-8c33-45ef-bd0a-3617cd892a83;POP DISTRIBUTION LIMITED (SONAIMURI)_Agent02;1348960686;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10561889_01;4651d665-16b3-4472-bae2-cc9b779a54f1;Iram Trading_Agent01;1708203630;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10561889_02;4651d665-16b3-4472-bae2-cc9b779a54f1;Iram Trading_Agent02;1708203640;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10642953_01;085b880f-b01d-4260-a3b8-6d4149193a99;M/S Nuha Enterprise_Agent01;1708205254;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10642953_02;085b880f-b01d-4260-a3b8-6d4149193a99;M/S Nuha Enterprise_Agent02;1708205264;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10560987_01;3a02c68b-eb88-47b7-bf10-ab0b49a60813;Nozma Enterprise Srimangal_Agent01;1708207310;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10560987_02;3a02c68b-eb88-47b7-bf10-ab0b49a60813;Nozma Enterprise Srimangal_Agent02;1708207320;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10584836_01;7dff77f5-ed83-4723-8e46-7e1230ab1d2f;M/S Daffodil Traders_Agent01;1708209010;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10584836_02;7dff77f5-ed83-4723-8e46-7e1230ab1d2f;M/S Daffodil Traders_Agent02;1708209020;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10584898_01;61ca7b34-1d18-4c8b-ad6e-35937ed4e2f3;M/S Daffodil Traders-Panchbibi_Agent01;1708209510;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10584898_02;61ca7b34-1d18-4c8b-ad6e-35937ed4e2f3;M/S Daffodil Traders-Panchbibi_Agent02;1708209520;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10576522_01;741e8f8f-7f9f-449d-8d49-789edce4e176;M/S KAIF ENTERPRISE UNIT-2_Agent01;1708212468;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10576522_02;741e8f8f-7f9f-449d-8d49-789edce4e176;M/S KAIF ENTERPRISE UNIT-2_Agent02;1708212478;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10558510_01;f22b7c12-9b8a-4276-aacd-1900f4b5b47f;Russell Enterprise_Agent01;1708215168;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10558510_02;f22b7c12-9b8a-4276-aacd-1900f4b5b47f;Russell Enterprise_Agent02;1708215178;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10550344_01;7d1d0f82-72c7-4d5f-a73c-d205b211d129;Sarker Enterprise-Dimla_Agent01;1708216070;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10550344_02;7d1d0f82-72c7-4d5f-a73c-d205b211d129;Sarker Enterprise-Dimla_Agent02;1708216080;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10550365_01;20c18bbb-8c82-4576-9d8e-c5c3e0afd141;Saha Traders_Agent01;1708218090;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10550364_01;5f5f3da6-1d82-4bb4-9ac5-75fc97d3cc1d;Atrai Telecom_Agent01;1708218091;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10550365_02;20c18bbb-8c82-4576-9d8e-c5c3e0afd141;Saha Traders_Agent02;1708218100;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10550364_02;5f5f3da6-1d82-4bb4-9ac5-75fc97d3cc1d;Atrai Telecom_Agent02;1708218101;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10599823_01;0fa6cd7d-e26f-44c2-baec-225f395d32a0;M/S Zyas Enterprise_Agent01;1708228140;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10599823_02;0fa6cd7d-e26f-44c2-baec-225f395d32a0;M/S Zyas Enterprise_Agent02;1708228150;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10656034_01;358e26f9-9e84-4cca-8e08-a2ccd2e19fbc;Khandokar Corporation_Agent01;1708228210;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10656034_02;358e26f9-9e84-4cca-8e08-a2ccd2e19fbc;Khandokar Corporation_Agent02;1708228220;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10596337_01;afd38503-1cbb-4810-9a4b-cdba2bcd74ba;M/S Fakir Enterprise_Agent01;1708228291;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10596337_02;afd38503-1cbb-4810-9a4b-cdba2bcd74ba;M/S Fakir Enterprise_Agent02;1708228301;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10602486_01;87d49e43-f6ef-4b11-ac24-b68c9e1b8bd2;Sumon Enterprise_Agent01;1708241110;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10602486_02;87d49e43-f6ef-4b11-ac24-b68c9e1b8bd2;Sumon Enterprise_Agent02;1708241120;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10592635_01;35cd0861-7dc9-41db-a889-2ce19293ac87;Prodhan Enterprise_Agent01;1708242410;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10592635_02;35cd0861-7dc9-41db-a889-2ce19293ac87;Prodhan Enterprise_Agent02;1708242420;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10722504_01;4136a517-a413-4d09-855b-ad4029b59f5c;M/S FAYSAL ENTERPRISE_Agent01;1708246287;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10722504_02;4136a517-a413-4d09-855b-ad4029b59f5c;M/S FAYSAL ENTERPRISE_Agent02;1708246297;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10714427_01;69802aa7-c38b-4ba5-8281-7fd7edb9d823;MAMUN ENTERPRISE_Agent01;1708254208;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10714427_02;69802aa7-c38b-4ba5-8281-7fd7edb9d823;MAMUN ENTERPRISE_Agent02;1708254218;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10654736_01;33b3d0b9-1d9f-4161-8346-ddc9208dc8c8;M/S MUHAMMED ASIF ALTAF_Agent01;1708256310;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10654736_02;33b3d0b9-1d9f-4161-8346-ddc9208dc8c8;M/S MUHAMMED ASIF ALTAF_Agent02;1708256320;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10610620_01;579f420b-9fd6-4d92-a2c0-7b1e05fcc39e;Noor Sons Fulbaria_Agent01;1708258887;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10610620_02;579f420b-9fd6-4d92-a2c0-7b1e05fcc39e;Noor Sons Fulbaria_Agent02;1708258897;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10602479_01;e595e87b-1866-4235-bd21-79b0852e0f6e;Ms Bablu Enterprise_Agent01;1708259499;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10602479_02;e595e87b-1866-4235-bd21-79b0852e0f6e;Ms Bablu Enterprise_Agent02;1708259509;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10624205_01;b485bdcf-24aa-430d-8968-55c3a4085cba;Matri Bhandar_Agent01;1708259710;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10624205_02;b485bdcf-24aa-430d-8968-55c3a4085cba;Matri Bhandar_Agent02;1708259720;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10593266_01;ccda3ade-1fe3-4a91-bc92-8788d3656366;M/S Reham Enterprise_Agent01;1708260010;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10593266_02;ccda3ade-1fe3-4a91-bc92-8788d3656366;M/S Reham Enterprise_Agent02;1708260020;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10644324_01;a2c8acfb-5aa0-4b55-a54c-fe44fdc9f8c2;M/S Habu Traders_Agent01;1708261160;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10644324_02;a2c8acfb-5aa0-4b55-a54c-fe44fdc9f8c2;M/S Habu Traders_Agent02;1708261170;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10660290_01;e95e8928-6682-48ba-8ada-7d243f81aab5;Sizan Enterprise_Agent01;1708262830;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10660290_02;e95e8928-6682-48ba-8ada-7d243f81aab5;Sizan Enterprise_Agent02;1708262840;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10715164_01;eaf7568d-a089-44cf-822f-784631e8118f;M/S MOLLAH TRADE & DISTRIBUTION (BAJITPUR & NIKLI)_Agent01;1708263670;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10715164_02;eaf7568d-a089-44cf-822f-784631e8118f;M/S MOLLAH TRADE & DISTRIBUTION (BAJITPUR & NIKLI)_Agent02;1708263680;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10731278_01;33019df2-a367-442e-815d-ed4fede4cab2;MRS RS ENTERPRISE_Agent01;1708273949;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10731278_02;33019df2-a367-442e-815d-ed4fede4cab2;MRS RS ENTERPRISE_Agent02;1708273959;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10721410_01;ae4275ba-514a-48fa-a3cc-83c4cde253f2;Ababil Zone Ashulia_Agent01;1708276380;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10721410_02;ae4275ba-514a-48fa-a3cc-83c4cde253f2;Ababil Zone Ashulia_Agent02;1708276390;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10731315_01;5503148d-75b9-4b5a-8dc2-54a7ede110b7;Zharna Enterprise Gaibandha_Agent01;1708276710;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10731315_02;5503148d-75b9-4b5a-8dc2-54a7ede110b7;Zharna Enterprise Gaibandha_Agent02;1708276720;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10621943_01;2fc97ec7-2fea-49a5-9960-7d378ccc9a83;M/S BABUL TRADERS_Agent01;1708277484;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10621943_02;2fc97ec7-2fea-49a5-9960-7d378ccc9a83;M/S BABUL TRADERS_Agent02;1708277494;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10701132_01;d594a90c-d2c5-47b9-9248-591fbe15dd09;M/S TAKOWA TRADERS SUNDARGANJ_Agent01;1708279893;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10701132_02;d594a90c-d2c5-47b9-9248-591fbe15dd09;M/S TAKOWA TRADERS SUNDARGANJ_Agent02;1708279903;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10657995_01;0f1e2787-4742-4831-8e1e-3e743d8f0991;M/S Lutfa Enterprise_Agent01;1708280490;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10657995_02;0f1e2787-4742-4831-8e1e-3e743d8f0991;M/S Lutfa Enterprise_Agent02;1708280500;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10721348_01;d6040211-fb1d-4cf5-b8a0-631090cacea9;MAHBUB TRADERS KISHOREGANJ_Agent01;1708282550;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10721349_01;7b0e0f7f-bf3e-4cd8-bcf7-3b89c0417875;MAHBUB TRADERS PAKUNDIA_Agent01;1708282551;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10721348_02;d6040211-fb1d-4cf5-b8a0-631090cacea9;MAHBUB TRADERS KISHOREGANJ_Agent02;1708282560;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10721349_02;7b0e0f7f-bf3e-4cd8-bcf7-3b89c0417875;MAHBUB TRADERS PAKUNDIA_Agent02;1708282561;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10613149_01;14b4d892-cb49-4416-aad0-0c4ddc3e79a2;SHIFA TELECOM_Agent01;1708284070;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10613149_02;14b4d892-cb49-4416-aad0-0c4ddc3e79a2;SHIFA TELECOM_Agent02;1708284080;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10732239_01;0f7d8033-7327-4791-84fe-3d9cb1322be6;M/S Arafa Traders_Agent01;1708292173;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10732287_01;b2ef1abf-d20a-4f10-b48d-d632d435c1e4;M/S Haiyat Enterprise_Agent01;1708292182;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10732333_01;c8cb524c-ec8c-49c4-9bb8-defebb5e00cb;POP DISTRIBUTION LIMITED_Agent01;1708292183;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10732239_02;0f7d8033-7327-4791-84fe-3d9cb1322be6;M/S Arafa Traders_Agent02;1708292184;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10732287_02;b2ef1abf-d20a-4f10-b48d-d632d435c1e4;M/S Haiyat Enterprise_Agent02;1708292192;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10732333_02;c8cb524c-ec8c-49c4-9bb8-defebb5e00cb;POP DISTRIBUTION LIMITED_Agent02;1708292193;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10624310_01;b9c99407-7242-418f-81dd-1f033519e4d3;POP DISTRIBUTION LIMITED (COMPANIGANJ)_Agent01;1708294835;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10624310_02;b9c99407-7242-418f-81dd-1f033519e4d3;POP DISTRIBUTION LIMITED (COMPANIGANJ)_Agent02;1708294845;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10715691_01;7f0e9c53-76b8-43ee-9d80-c18c1abd3447;SMART ELECTRONICS PLAZA_Agent01;1708296620;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10715691_02;7f0e9c53-76b8-43ee-9d80-c18c1abd3447;SMART ELECTRONICS PLAZA_Agent02;1708296630;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10724056_01;beb8b3f6-5e9e-4a82-acf8-812f3ec3f5fc;POP Distribution Limited (Pangsha)_Agent01;1708298338;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10723951_01;41ab352a-d0fb-4179-afa0-5a28d448bc6f;POP Distribution Limited (Muksudpur)_Agent01;1708298340;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10724056_02;beb8b3f6-5e9e-4a82-acf8-812f3ec3f5fc;POP Distribution Limited (Pangsha)_Agent02;1708298348;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10723951_02;41ab352a-d0fb-4179-afa0-5a28d448bc6f;POP Distribution Limited (Muksudpur)_Agent02;1708298350;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10726306_01;14d9624f-0568-4106-b8e9-35967cef704a;Orbit Telecom_Agent01;1709464484;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10726306_02;14d9624f-0568-4106-b8e9-35967cef704a;Orbit Telecom_Agent02;1709464494;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10529026_01;6b6852f8-092e-4ef1-a940-979eb6db6c0e;Noora Trade Links unit 02-Patgram_Agent01;1709470510;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10529026_02;6b6852f8-092e-4ef1-a940-979eb6db6c0e;Noora Trade Links unit 02-Patgram_Agent02;1709470520;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10519578_01;3f976cb6-735d-4b7c-90c7-bdef7415b32e;Sotota Enterprise Unit-4_Agent01;1709476340;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10519578_02;3f976cb6-735d-4b7c-90c7-bdef7415b32e;Sotota Enterprise Unit-4_Agent02;1709476350;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
